0,0.50617,0,0,0.024691,0.98765,0.98765,0.024691,0.024691,0.49383,0.51852,0.49383,0.2716,3
0.49811,0.43396,0.83774,0.49811,0.026415,0.022642,0.022642,0.026415,0.026415,0.23019,0,0.23019,0.57736,17
0.3239,0.0031447,0.44025,0.3239,0.13836,0.056604,0.056604,0.13836,0.13836,0.35535,0.21069,0.35535,1,19
0.35461,0.0035461,0.54255,0.35461,0.17021,0.046099,0.046099,0.17021,0.17021,0.50355,0.13121,0.50355,0.98936,19
0.80851,0.57447,0.71277,0.80851,0.30851,0.30851,0.30851,0.30851,0.30851,1,0.40426,1,1,34
1,0,1,1,0.23256,0,0,0.23256,0.23256,0.51163,0.39535,0.51163,0.65116,11
0,0.63333,0,0,1,1,1,1,1,0,0.45,0,0.26667,15
0.36546,0.68675,0.67068,0.36546,1,0.6747,0.6747,1,1,0.249,0.79518,0.249,0.28112,35
0.49243,0.69425,0.66297,0.49243,0,0.39758,0.39758,0,0,0.16448,0.53885,0.16448,0.66297,36
0.8,0,0.88485,0.8,0.38788,0.20303,0.20303,0.38788,0.38788,0.47576,0.20606,0.47576,0.86667,11
0.86895,0,0.82051,0.86895,0.51282,0.33048,0.33048,0.51282,0.51282,0.66097,0.20228,0.66097,0.8433,1
0.43493,0.18836,0.5411,0.43493,0.27397,0.11986,0.11986,0.27397,0.27397,0.56507,0.30479,0.56507,1,19
0.5109,0.3676,0.78816,0.5109,0.37383,0.35826,0.35826,0.37383,0.37383,0.56698,0.50156,0.56698,0.91277,45
0.34351,0.80534,0.076336,0.34351,0.93893,0.96947,0.96947,0.93893,0.93893,0.8626,1,0.8626,0,49
0.77113,0.73592,0.8838,0.77113,0.11972,0.1338,0.1338,0.11972,0.11972,0.46831,0.32042,0.46831,1,17
0.96444,0.96124,0.93689,0.96444,0.9593,1,1,0.9593,0.9593,0.94307,0.96159,0.94307,0.96296,46
0.26734,0.48676,0.31778,0.26734,0,0.98739,0.98739,0,0,0.47541,0.50567,0.47541,0.52081,47
0.74468,0.69149,0.74468,0.74468,0.59574,0.79787,0.79787,0.59574,0.59574,0.69149,0.6383,0.69149,0.69149,12
0.61962,0.67464,0.59809,0.61962,0,0.17464,0.17464,0,0,0.8756,0.71292,0.8756,0.7177,13
0.88589,0.1952,0.63363,0.88589,0.33634,0.087087,0.087087,0.33634,0.33634,0.26426,0.38138,0.26426,0.6006,42
0.7451,0.66667,1,0.7451,0,0.7451,0.7451,0,0,0.5098,0.66667,0.5098,0.96078,7
0.3423,0.53545,0.45477,0.3423,0,0.32763,0.32763,0,0,0.11247,0.4401,0.11247,0.45477,23
0.36937,0.31329,0.42392,0.36937,0.23986,0.31329,0.31329,0.23986,0.23986,0.26182,0.41552,0.26182,0.46294,28
0.039216,0.39216,0.068627,0.039216,0.91176,0.76471,0.76471,0.91176,0.91176,0.11765,0.27451,0.11765,0.098039,15
1,0.37613,0.63294,1,0.46952,0.70947,0.70947,0.46952,0.46952,0.18158,0.19844,0.18158,0.26719,29
0.43984,0.61273,0.59813,0.43984,0,0.40187,0.40187,0,0,0.14661,0.55315,0.14661,0.59287,36
0.44444,0.69444,0.55556,0.44444,0,0.47222,0.47222,0,0,0.22222,0.58333,0.22222,0.52778,36
0,1,0,0,0.063291,0.56962,0.56962,0.063291,0.063291,0.088608,0.67089,0.088608,0.063291,31
0.89831,0.033898,1,0.89831,0.59322,0.18644,0.18644,0.59322,0.59322,0.62712,0.10169,0.62712,0.74576,1
0.81818,0,0.86364,0.81818,0.81818,0.13636,0.13636,0.81818,0.81818,0.90909,0.045455,0.90909,0.72727,1
0.027523,0.49541,0,0.027523,1,1,1,1,1,0.17431,0.46789,0.17431,0.11009,15
0.52128,0.62766,0.54255,0.52128,0,0.10638,0.10638,0,0,0.90426,0.57447,0.90426,0.68085,13
1,0.2782,0.92481,1,0.28571,0.39098,0.39098,0.28571,0.28571,0.34586,0.54887,0.34586,0.69925,50
0.11009,0.66055,0,0.11009,1,0.90826,0.90826,1,1,0.24771,0.44954,0.24771,0.027523,15
0.085,0.11,0.115,0.085,0.16,0.185,0.185,0.16,0.16,0.425,0.39,0.425,0.07,9
0.68306,1,0.53552,0.68306,0.22951,0.3224,0.3224,0.22951,0.22951,0.65574,0.66667,0.65574,0.61749,13
0.33884,0.55372,0.36364,0.33884,0.8843,0.89256,0.89256,0.8843,0.8843,0.29752,0.33884,0.29752,0.42149,35
0.094118,0.78235,0.41765,0.094118,0.87059,0.87059,0.87059,0.87059,0.87059,0.21176,0.31765,0.21176,0.4,15
0.84277,0.40881,1,0.84277,0.1761,0.19497,0.19497,0.1761,0.1761,0.32075,0.81761,0.32075,0.59748,50
