0,0.53086,0,0.49383,1,0.98765,0,0.024691,0.024691,0.49383,0.51852,0.49383,0.2716,20
0.49811,0.22642,0.83774,0.23019,0.17358,0.022642,0.83774,0.026415,0.026415,0.23019,0,0.23019,0.57736,6
0.3239,0.04717,0.44025,0.35535,0,0.056604,0.44025,0.13836,0.13836,0.35535,0.21069,0.35535,1,22
0.35461,0.10993,0.54255,0.50355,0,0.046099,0.54255,0.17021,0.17021,0.50355,0.13121,0.50355,0.98936,22
0.80851,0.48936,0.71277,1,0.40426,0.30851,0.71277,0.30851,0.30851,1,0.40426,1,1,31
1,0.39535,1,0.51163,0.23256,0,1,0.23256,0.23256,0.51163,0.39535,0.51163,0.65116,12
0,0.78333,0,0,1,1,0,1,1,0,0.45,0,0.26667,9
0.36546,0.93976,0.67068,0.249,0.86747,0.6747,0.67068,1,1,0.249,0.79518,0.249,0.28112,45
0.49243,0.73461,0.66297,0.16448,0.32392,0.39758,0.66297,0,0,0.16448,0.53885,0.16448,0.66297,37
0.8,0.21515,0.88485,0.47576,0.19091,0.20303,0.88485,0.38788,0.38788,0.47576,0.20606,0.47576,0.86667,3
0.86895,0.34188,0.82051,0.66097,0.27635,0.33048,0.82051,0.51282,0.51282,0.66097,0.20228,0.66097,0.8433,3
0.43493,0.19178,0.5411,0.56507,0.21575,0.11986,0.5411,0.27397,0.27397,0.56507,0.30479,0.56507,1,22
0.5109,0.54517,0.78816,0.56698,0.35826,0.35826,0.78816,0.37383,0.37383,0.56698,0.50156,0.56698,0.91277,34
0.34351,0.89313,0.076336,0.8626,0.8626,0.96947,0.076336,0.93893,0.93893,0.8626,1,0.8626,0,35
0.77113,0.59859,0.8838,0.46831,0,0.1338,0.8838,0.11972,0.11972,0.46831,0.32042,0.46831,1,21
0.96444,0.94592,0.93689,0.94307,0.96147,1,0.93689,0.9593,0.9593,0.94307,0.96159,0.94307,0.96296,19
0.26734,0.53468,0.31778,0.47541,1,0.98739,0.31778,0,0,0.47541,0.50567,0.47541,0.52081,20
0.74468,0.73404,0.74468,0.69149,0.74468,0.79787,0.74468,0.59574,0.59574,0.69149,0.6383,0.69149,0.69149,24
